video,class
/mnt/d/data/temp_train_data/fight/C_3_13_18_BU_SYB_09-28_15-56-01_CC_RGB_DF2_M2_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_19_BU_DYB_10-13_14-57-16_CB_RGB_DF2_M4_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_19_BU_SMA_09-27_13-09-34_CA_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_19_BU_SMA_09-27_13-09-34_CC_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_19_BU_SMA_09-27_13-09-34_CC_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_19_BU_SYA_10-06_14-51-26_CB_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_19_BU_SYB_10-04_15-09-31_CA_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_19_BU_SYB_10-04_15-09-31_CA_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_19_BU_SYB_10-04_15-09-31_CD_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_DYA_08-28_11-26-41_CC_RGB_DF2_M1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_DYA_08-28_11-26-41_CC_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_DYB_10-16_15-15-14_CA_RGB_DF2_M1_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_DYB_10-16_15-15-14_CA_RGB_DF2_M1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SMA_08-30_14-52-37_CB_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SMA_08-30_14-52-37_CB_RGB_DF2_F1_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SMB_08-28_16-39-00_CA_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SMB_08-28_16-39-00_CA_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SMB_08-28_16-39-00_CA_RGB_DF2_F1_4.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SMB_08-28_16-39-01_CC_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SMB_08-28_16-39-01_CC_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SMB_08-28_16-39-01_CC_RGB_DF2_F1_5.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SMC_08-07_13-46-24_CA_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SMC_08-07_13-46-24_CA_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SYA_09-17_14-52-53_CB_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_1_BU_SYA_09-17_14-52-53_CB_RGB_DF2_F1_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_20_BU_DYB_10-13_15-00-18_CC_RGB_DF2_M4_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_20_BU_SMA_09-27_13-11-09_CD_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_20_BU_SMA_09-27_13-11-09_CD_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_20_BU_SMB_09-01_14-54-55_CA_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_20_BU_SMB_09-01_14-54-55_CA_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_20_BU_SYA_10-06_14-52-47_CC_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_20_BU_SYA_10-06_14-52-47_CC_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_20_BU_SYB_10-04_15-10-55_CB_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_20_BU_SYB_10-04_15-10-55_CB_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_DYA_08-12_15-01-25_CB_RGB_DF2_M4_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_DYB_10-13_15-02-22_CD_RGB_DF2_M4_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_SMA_09-27_13-12-39_CB_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_SMA_09-27_13-12-39_CD_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_SMA_09-27_13-12-39_CD_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_SYA_10-06_14-54-18_CA_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_SYA_10-06_14-54-18_CA_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_SYA_10-06_14-54-18_CC_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_SYA_10-06_14-54-18_CC_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_SYB_10-04_15-12-19_CA_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_SYB_10-04_15-12-19_CA_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_21_BU_SYB_10-04_15-12-19_CC_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_22_BU_DYB_10-13_15-04-12_CB_RGB_DF2_F4_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_22_BU_DYB_10-13_15-04-12_CD_RGB_DF2_F4_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_22_BU_SMA_09-27_13-15-07_CD_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_22_BU_SMA_09-27_13-15-07_CD_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_22_BU_SYA_10-06_14-55-33_CA_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_22_BU_SYB_10-04_15-15-22_CA_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/buying/C_2_4_45_BU_SMB_10-16_13-44-20_CC_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_45_BU_SMC_08-20_16-24-55_CB_RGB_DF1_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_45_BU_SYB_10-16_14-02-23_CA_RGB_DF1_F3_F3_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_45_BU_SYB_10-16_14-02-23_CA_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_45_BU_SYB_10-16_14-02-23_CC_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_45_BU_SYB_10-16_14-02-23_CC_RGB_DF1_F3_F3_3.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_DYA_07-28_16-47-45_CC_RGB_DF1_F1_M1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_DYA_07-28_16-47-45_CC_RGB_DF1_F1_M1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_DYA_07-28_16-47-46_CB_RGB_DF1_F1_M1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_DYA_07-28_16-47-46_CB_RGB_DF1_F1_M1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_DYB_10-20_15-32-10_CA_RGB_DF1_M4_M4_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_DYB_10-20_15-32-10_CA_RGB_DF1_M4_M4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_DYB_10-20_15-32-10_CB_RGB_DF1_M4_M4_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_DYB_10-20_15-32-10_CB_RGB_DF1_M4_M4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_DYB_10-20_15-32-10_CC_RGB_DF1_M4_M4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_DYB_10-20_15-32-10_CD_RGB_DF1_M4_M4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SMB_10-16_13-45-44_CA_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SMB_10-16_13-45-44_CB_RGB_DF1_F3_F3_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SMB_10-16_13-45-44_CD_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SMC_08-20_16-39-03_CA_RGB_DF1_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SMC_08-20_16-39-04_CB_RGB_DF1_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SMC_08-20_16-39-04_CC_RGB_DF1_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SYB_10-16_14-03-49_CA_RGB_DF1_F3_F3_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SYB_10-16_14-03-49_CA_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SYB_10-16_14-03-49_CB_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SYB_10-16_14-03-49_CC_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SYB_10-16_14-03-49_CC_RGB_DF1_F3_F3_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_46_BU_SYB_10-16_14-03-49_CD_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_47_BU_DYB_10-20_15-30-29_CA_RGB_DF1_M4_M4_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_47_BU_DYB_10-20_15-30-29_CA_RGB_DF1_M4_M4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_47_BU_DYB_10-20_15-30-29_CB_RGB_DF1_M4_M4_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_47_BU_DYB_10-20_15-30-29_CB_RGB_DF1_M4_M4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_47_BU_DYB_10-20_15-30-29_CC_RGB_DF1_M4_M4_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_47_BU_DYB_10-20_15-30-29_CD_RGB_DF1_M4_M4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_47_BU_DYB_10-20_15-30-29_CD_RGB_DF1_M4_M4_5.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_47_BU_SMC_08-20_14-36-16_CB_RGB_DF1_M4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_47_BU_SMC_08-20_14-36-16_CC_RGB_DF1_M4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_DYA_08-24_17-19-00_CA_RGB_DF1_M2_F2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_DYA_08-24_17-19-00_CB_RGB_DF1_M2_F2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_DYA_08-24_17-19-00_CB_RGB_DF1_M2_F2_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_DYA_08-24_17-19-00_CC_RGB_DF1_M2_F2_3.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_DYB_10-20_15-33-46_CA_RGB_DF1_F4_F4_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_DYB_10-20_15-33-46_CA_RGB_DF1_F4_F4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_DYB_10-20_15-33-46_CB_RGB_DF1_F4_F4_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_DYB_10-20_15-33-46_CB_RGB_DF1_F4_F4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_DYB_10-20_15-33-46_CD_RGB_DF1_F4_F4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SMB_10-16_13-47-06_CA_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SMB_10-16_13-47-06_CB_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SMB_10-16_13-47-06_CC_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SMB_10-16_13-47-06_CC_RGB_DF1_F3_F3_4.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SMB_10-16_13-47-06_CD_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SMC_08-20_14-41-35_CB_RGB_DF1_M4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SMC_08-20_14-41-37_CC_RGB_DF1_M4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SYB_10-16_14-05-20_CA_RGB_DF1_F3_F3_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SYB_10-16_14-05-20_CA_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SYB_10-16_14-05-20_CB_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SYB_10-16_14-05-20_CC_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SYB_10-16_14-05-20_CC_RGB_DF1_F3_F3_3.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_48_BU_SYB_10-16_14-05-20_CD_RGB_DF1_F3_F3_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_49_BU_DYA_08-24_17-23-12_CA_RGB_DF1_M2_F2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_49_BU_DYA_08-24_17-23-12_CB_RGB_DF1_M2_F2_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_49_BU_DYA_08-24_17-23-12_CB_RGB_DF1_M2_F2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_49_BU_DYA_08-24_17-23-12_CC_RGB_DF1_M2_F2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_49_BU_DYA_08-24_17-23-12_CC_RGB_DF1_M2_F2_3.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_49_BU_DYB_10-20_15-35-07_CA_RGB_DF1_F4_F4_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_49_BU_DYB_10-20_15-35-07_CA_RGB_DF1_F4_F4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_49_BU_DYB_10-20_15-35-07_CB_RGB_DF1_F4_F4_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_49_BU_DYB_10-20_15-35-07_CB_RGB_DF1_F4_F4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_49_BU_DYB_10-20_15-35-07_CC_RGB_DF1_F4_F4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_49_BU_DYB_10-20_15-35-07_CD_RGB_DF1_F4_F4_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_4_BU_DYA_07-28_16-19-04_CB_RGB_DF1_F1_M1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_4_BU_DYA_07-28_16-19-04_CB_RGB_DF1_F1_M1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_4_BU_DYA_07-28_16-19-04_CC_RGB_DF1_F1_M1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_4_BU_DYA_07-28_16-19-04_CC_RGB_DF1_F1_M1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_4_BU_DYB_10-10_10-00-13_CC_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_4_BU_DYB_10-10_10-00-13_CD_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_4_BU_SMC_08-20_14-13-20_CA_RGB_DF1_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_4_BU_SMC_08-20_14-13-20_CB_RGB_DF1_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_4_BU_SMC_08-20_14-13-21_CC_RGB_DF1_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_DYA_07-28_16-22-09_CB_RGB_DF1_F1_M1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_DYA_07-28_16-22-09_CB_RGB_DF1_F1_M1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_DYA_07-28_16-22-09_CC_RGB_DF1_F1_M1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_DYA_07-28_16-22-09_CC_RGB_DF1_F1_M1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_DYA_07-28_16-22-21_CA_RGB_DF1_F1_M1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_DYA_07-28_16-22-21_CA_RGB_DF1_F1_M1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_DYB_10-10_10-04-27_CA_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_DYB_10-10_10-04-27_CB_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_DYB_10-10_10-04-27_CC_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_DYB_10-10_10-04-27_CD_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SMA_09-17_14-25-38_CB_RGB_DF1_F1_F1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SMA_09-17_14-25-38_CC_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SMA_09-17_14-25-38_CD_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SMA_09-17_14-25-38_CD_RGB_DF1_F1_F1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SMB_10-16_16-05-16_CA_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SMB_10-16_16-05-16_CB_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SMB_10-16_16-05-16_CC_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SMB_10-16_16-05-16_CD_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SMC_08-20_17-54-29_CA_RGB_DF1_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SMC_08-20_17-54-30_CB_RGB_DF1_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SMC_08-20_17-54-30_CC_RGB_DF1_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SYB_10-16_15-35-44_CA_RGB_DF1_F1_F1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SYB_10-16_15-35-44_CA_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SYB_10-16_15-35-44_CB_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SYB_10-16_15-35-44_CC_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_5_BU_SYB_10-16_15-35-44_CD_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_DYA_08-29_12-19-16_CC_RGB_DF1_F1_M1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_DYA_08-29_12-19-16_CC_RGB_DF1_F1_M1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_DYA_08-29_12-19-17_CB_RGB_DF1_F1_M1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_DYA_08-29_12-19-17_CB_RGB_DF1_F1_M1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_DYA_08-29_12-19-19_CA_RGB_DF1_F1_M1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_DYA_08-29_12-19-19_CA_RGB_DF1_F1_M1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_DYB_10-10_10-52-12_CA_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_DYB_10-10_10-52-12_CA_RGB_DF1_M2_M2_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_DYB_10-10_10-52-12_CC_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SMA_09-17_14-32-21_CA_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SMA_09-17_14-32-21_CB_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SMA_09-17_14-32-21_CC_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SMA_09-17_14-32-21_CD_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SMB_10-16_16-06-43_CA_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SMB_10-16_16-06-43_CB_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SMB_10-16_16-06-43_CC_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SMB_10-16_16-06-43_CC_RGB_DF1_F1_F1_3.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SMB_10-16_16-06-43_CD_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SMC_08-18_15-43-49_CA_RGB_DF1_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SYB_10-16_15-37-32_CA_RGB_DF1_F1_F1_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SYB_10-16_15-37-32_CA_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SYB_10-16_15-37-32_CB_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SYB_10-16_15-37-32_CC_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_6_BU_SYB_10-16_15-37-32_CD_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_DYA_08-24_16-19-47_CA_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_DYA_08-24_16-19-47_CB_RGB_DF1_M2_M2_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_DYA_08-24_16-19-47_CB_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_DYA_08-24_16-19-47_CC_RGB_DF1_M2_M2_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_DYA_08-24_16-19-47_CC_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_DYB_10-10_10-53-43_CA_RGB_DF1_M2_M2_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_DYB_10-10_10-53-43_CA_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_DYB_10-10_10-53-43_CB_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_DYB_10-10_10-53-43_CC_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_DYB_10-10_10-53-43_CD_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_SMC_08-20_17-57-27_CA_RGB_DF1_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_7_BU_SMC_08-20_17-57-28_CC_RGB_DF1_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_8_BU_DYB_10-10_11-00-38_CA_RGB_DF1_M2_M2_2.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_8_BU_DYB_10-10_11-00-38_CA_RGB_DF1_M2_M2_3.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_8_BU_DYB_10-10_11-00-38_CB_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_8_BU_DYB_10-10_11-00-38_CC_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_8_BU_DYB_10-10_11-00-38_CD_RGB_DF1_M2_M2_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_8_BU_SMA_09-17_14-36-29_CA_RGB_DF1_F1_F1_1.0.avi,buying
/mnt/d/data/temp_train_data/buying/C_2_4_8_BU_SMA_09-17_14-36-29_CA_RGB_DF1_F1_F1_2.0.avi,buying
